Interval_ID,Boundary_Hour,Unit_ID,On_Status,Consecutive_State_Hours
2,48,8,0,48
2,48,9,0,48
2,48,10,1,9
2,48,11,1,15
2,48,12,0,48
2,48,13,0,48
2,48,14,0,48
2,48,15,0,48
2,48,16,0,36
2,48,17,0,48
2,48,18,0,48
2,48,19,0,48
2,48,20,1,48
2,48,21,1,9
2,48,22,0,36
2,48,23,0,36
2,48,24,1,7
2,48,25,1,19
2,48,26,0,36
2,48,27,1,48
2,48,28,1,48
2,48,29,1,34
2,48,30,1,3
2,48,31,0,48
2,48,32,0,48
2,48,33,0,23
2,48,34,0,36
2,48,35,0,48
2,48,36,1,14
2,48,37,1,8
2,48,38,0,48
2,48,39,1,19
2,48,40,1,7
2,48,41,0,48
2,48,42,1,1
2,48,43,1,31
2,48,44,1,19
2,48,45,1,33
2,48,46,0,23
2,48,47,1,8
2,48,48,0,48
2,48,49,0,23
2,48,50,0,46
2,48,51,0,36
2,48,52,0,48
2,48,53,1,8
2,48,54,1,2
2,48,55,0,48
2,48,56,0,23
2,48,57,0,23
2,48,58,1,9
2,48,59,1,9
2,48,60,0,48
2,48,61,0,21
2,48,62,0,23
2,48,63,0,48
2,48,64,1,31
2,48,65,1,15
2,48,66,0,48
2,48,67,0,48
2,48,68,0,22
2,48,69,0,48
2,48,70,0,26
2,48,71,0,48
2,48,72,0,48
2,48,73,0,48
2,48,74,1,48
2,48,75,1,9
2,48,76,0,22
2,48,77,0,36
2,48,78,1,7
2,48,79,1,19
2,48,80,0,32
2,48,81,1,48
2,48,82,1,48
2,48,83,1,19
2,48,84,1,3
2,48,85,0,48
2,48,86,0,48
2,48,87,0,23
2,48,88,0,36
2,48,89,0,48
2,48,90,1,14
2,48,91,0,35
2,48,92,0,48
2,48,93,1,7
2,48,94,1,9
2,48,95,0,23
2,48,96,1,1
2,48,97,1,9
2,48,98,1,19
2,48,99,1,19
2,48,100,0,48
2,48,101,0,36
2,48,102,0,48
2,48,103,0,23
2,48,104,1,9
2,48,105,0,36
2,48,106,0,48
2,48,107,0,36
2,48,108,1,2
3,72,1,0,72
3,72,2,0,72
3,72,3,0,72
3,72,4,1,16
3,72,5,0,24
3,72,6,0,72
3,72,7,0,60
3,72,8,0,72
3,72,9,0,72
3,72,10,1,16
3,72,11,0,22
3,72,12,0,72
3,72,13,0,72
3,72,14,0,72
3,72,15,0,72
3,72,16,0,60
3,72,17,0,72
3,72,18,0,72
3,72,19,1,5
3,72,20,1,8
3,72,21,0,23
3,72,22,1,7
3,72,23,0,60
3,72,24,0,23
3,72,25,0,21
3,72,26,0,60
3,72,27,1,72
3,72,28,0,21
3,72,29,1,14
3,72,30,1,1
3,72,31,0,72
3,72,32,0,72
3,72,33,0,47
3,72,34,1,8
3,72,35,0,72
3,72,36,1,16
3,72,37,1,3
3,72,38,0,72
3,72,39,0,23
3,72,40,1,5
3,72,41,0,72
3,72,42,0,24
3,72,43,1,16
3,72,44,0,24
3,72,45,1,6
3,72,46,0,47
3,72,47,0,20
3,72,48,0,72
3,72,49,0,47
3,72,50,1,1
3,72,51,1,8
3,72,52,0,72
3,72,53,1,5
3,72,54,1,1
3,72,55,0,72
3,72,56,0,47
3,72,57,0,47
3,72,58,1,16
3,72,59,0,24
3,72,60,0,72
3,72,61,0,45
3,72,62,0,47
3,72,63,0,72
3,72,64,1,16
3,72,65,0,22
3,72,66,0,72
3,72,67,0,72
3,72,68,1,7
3,72,69,0,72
3,72,70,0,50
3,72,71,0,72
3,72,72,0,72
3,72,73,1,5
3,72,74,1,4
3,72,75,0,23
3,72,76,0,46
3,72,77,0,60
3,72,78,0,23
3,72,79,0,21
3,72,80,0,56
3,72,81,1,72
3,72,82,0,21
3,72,83,1,14
3,72,84,1,1
3,72,85,0,72
3,72,86,0,72
3,72,87,0,47
3,72,88,1,3
3,72,89,0,72
3,72,90,1,16
3,72,91,1,3
3,72,92,0,72
3,72,93,0,23
3,72,94,1,5
3,72,95,0,47
3,72,96,0,24
3,72,97,1,16
3,72,98,0,24
3,72,99,1,6
3,72,100,0,72
3,72,101,1,8
3,72,102,0,72
3,72,103,0,47
3,72,104,1,1
3,72,105,1,8
3,72,106,0,72
3,72,107,1,3
3,72,108,1,1
4,96,1,0,96
4,96,2,0,96
4,96,3,0,96
4,96,4,1,14
4,96,5,1,17
4,96,6,0,23
4,96,7,0,11
4,96,8,0,96
4,96,9,0,96
4,96,10,1,14
4,96,11,1,17
4,96,12,0,23
4,96,13,0,23
4,96,14,0,10
4,96,15,0,23
4,96,16,0,11
4,96,17,0,23
4,96,18,0,23
4,96,19,0,19
4,96,20,1,32
4,96,21,1,18
4,96,22,0,19
4,96,23,0,11
4,96,24,1,17
4,96,25,1,18
4,96,26,0,11
4,96,27,1,96
4,96,28,1,18
4,96,29,1,38
4,96,30,1,8
4,96,31,0,23
4,96,32,0,96
4,96,33,0,71
4,96,34,0,11
4,96,35,0,11
4,96,36,1,14
4,96,37,0,11
4,96,38,0,13
4,96,39,1,17
4,96,40,1,29
4,96,41,0,23
4,96,42,1,1
4,96,43,1,14
4,96,44,1,17
4,96,45,1,14
4,96,46,0,23
4,96,47,0,11
4,96,48,0,11
4,96,49,0,23
4,96,50,0,12
4,96,51,0,11
4,96,52,0,11
4,96,53,0,11
4,96,54,1,8
4,96,55,0,96
4,96,56,0,23
4,96,57,0,23
4,96,58,1,14
4,96,59,1,17
4,96,60,0,23
4,96,61,0,11
4,96,62,0,23
4,96,63,0,96
4,96,64,1,14
4,96,65,1,17
4,96,66,0,23
4,96,67,0,23
4,96,68,0,19
4,96,69,0,23
4,96,70,0,11
4,96,71,0,23
4,96,72,0,23
4,96,73,0,19
4,96,74,1,28
4,96,75,1,18
4,96,76,0,10
4,96,77,0,11
4,96,78,1,17
4,96,79,1,18
4,96,80,0,11
4,96,81,1,96
4,96,82,1,18
4,96,83,1,38
4,96,84,1,3
4,96,85,0,23
4,96,86,0,96
4,96,87,0,71
4,96,88,0,11
4,96,89,0,11
4,96,90,1,14
4,96,91,0,11
4,96,92,0,13
4,96,93,1,17
4,96,94,1,29
4,96,95,0,23
4,96,96,1,1
4,96,97,1,14
4,96,98,1,17
4,96,99,1,14
4,96,100,0,23
4,96,101,0,10
4,96,102,0,11
4,96,103,0,23
4,96,104,0,12
4,96,105,0,11
4,96,106,0,11
4,96,107,0,11
4,96,108,1,3
5,120,1,0,120
5,120,2,0,120
5,120,3,0,120
5,120,4,1,16
5,120,5,0,24
5,120,6,0,47
5,120,7,0,13
5,120,8,0,120
5,120,9,0,120
5,120,10,1,9
5,120,11,1,9
5,120,12,0,47
5,120,13,0,47
5,120,14,0,13
5,120,15,0,47
5,120,16,0,13
5,120,17,0,47
5,120,18,0,47
5,120,19,0,13
5,120,20,1,56
5,120,21,1,9
5,120,22,0,13
5,120,23,0,13
5,120,24,0,23
5,120,25,0,22
5,120,26,0,13
5,120,27,1,120
5,120,28,1,42
5,120,29,1,62
5,120,30,1,9
5,120,31,0,47
5,120,32,0,120
5,120,33,0,95
5,120,34,0,13
5,120,35,0,35
5,120,36,1,8
5,120,37,0,13
5,120,38,0,15
5,120,39,0,23
5,120,40,0,21
5,120,41,0,47
5,120,42,0,15
5,120,43,1,9
5,120,44,1,11
5,120,45,1,9
5,120,46,0,47
5,120,47,0,13
5,120,48,0,35
5,120,49,0,47
5,120,50,0,14
5,120,51,0,13
5,120,52,0,35
5,120,53,0,13
5,120,54,0,14
5,120,55,0,120
5,120,56,0,47
5,120,57,0,47
5,120,58,1,16
5,120,59,0,24
5,120,60,0,47
5,120,61,0,13
5,120,62,0,47
5,120,63,0,120
5,120,64,1,9
5,120,65,1,7
5,120,66,0,47
5,120,67,0,47
5,120,68,0,13
5,120,69,0,47
5,120,70,0,13
5,120,71,0,47
5,120,72,0,47
5,120,73,0,13
5,120,74,1,52
5,120,75,1,9
5,120,76,0,13
5,120,77,0,13
5,120,78,0,23
5,120,79,0,22
5,120,80,0,13
5,120,81,1,120
5,120,82,1,42
5,120,83,1,62
5,120,84,0,4
5,120,85,0,47
5,120,86,0,120
5,120,87,0,95
5,120,88,0,13
5,120,89,0,35
5,120,90,1,8
5,120,91,0,13
5,120,92,0,15
5,120,93,0,24
5,120,94,0,22
5,120,95,0,47
5,120,96,0,15
5,120,97,1,9
5,120,98,1,8
5,120,99,1,9
5,120,100,0,47
5,120,101,0,13
5,120,102,0,35
5,120,103,0,47
5,120,104,0,14
5,120,105,0,13
5,120,106,0,35
5,120,107,0,13
5,120,108,0,14
6,144,1,1,2
6,144,2,1,2
6,144,3,1,2
6,144,4,1,14
6,144,5,1,18
6,144,6,1,1
6,144,7,1,17
6,144,8,1,2
6,144,9,1,2
6,144,10,1,13
6,144,11,1,14
6,144,12,1,1
6,144,13,1,2
6,144,14,1,17
6,144,15,1,2
6,144,16,1,17
6,144,17,1,1
6,144,18,1,2
6,144,19,1,17
6,144,20,1,80
6,144,21,1,15
6,144,22,1,17
6,144,23,1,17
6,144,24,1,17
6,144,25,1,17
6,144,26,1,17
6,144,27,1,144
6,144,28,1,66
6,144,29,1,86
6,144,30,1,3
6,144,31,1,1
6,144,32,1,2
6,144,33,0,119
6,144,34,1,15
6,144,35,0,59
6,144,36,1,14
6,144,37,1,15
6,144,38,1,1
6,144,39,1,17
6,144,40,1,17
6,144,41,1,1
6,144,42,1,1
6,144,43,1,14
6,144,44,1,15
6,144,45,1,33
6,144,46,1,1
6,144,47,1,15
6,144,48,0,59
6,144,49,1,1
6,144,50,1,2
6,144,51,1,15
6,144,52,0,59
6,144,53,1,15
6,144,54,1,3
6,144,55,1,2
6,144,56,1,2
6,144,57,1,2
6,144,58,1,14
6,144,59,1,18
6,144,60,1,1
6,144,61,1,17
6,144,62,1,2
6,144,63,1,2
6,144,64,1,14
6,144,65,1,14
6,144,66,1,1
6,144,67,1,2
6,144,68,1,17
6,144,69,1,1
6,144,70,1,17
6,144,71,1,1
6,144,72,1,2
6,144,73,1,17
6,144,74,1,76
6,144,75,1,15
6,144,76,1,17
6,144,77,1,17
6,144,78,1,17
6,144,79,1,17
6,144,80,1,17
6,144,81,1,144
6,144,82,1,66
6,144,83,1,86
6,144,84,1,3
6,144,85,1,1
6,144,86,1,2
6,144,87,0,119
6,144,88,1,15
6,144,89,0,59
6,144,90,1,14
6,144,91,1,15
6,144,92,1,1
6,144,93,1,17
6,144,94,1,17
6,144,95,1,1
6,144,96,1,1
6,144,97,1,13
6,144,98,1,14
6,144,99,1,33
6,144,100,1,1
6,144,101,1,15
6,144,102,0,59
6,144,103,1,1
6,144,104,1,2
6,144,105,1,17
6,144,106,0,11
6,144,107,1,17
6,144,108,1,3
7,168,1,0,23
7,168,2,0,23
7,168,3,0,23
7,168,4,1,16
7,168,5,0,24
7,168,6,0,24
7,168,7,0,20
7,168,8,0,23
7,168,9,0,23
7,168,10,0,6
7,168,11,0,22
7,168,12,0,24
7,168,13,0,23
7,168,14,0,12
7,168,15,0,23
7,168,16,0,20
7,168,17,0,24
7,168,18,0,23
7,168,19,0,12
7,168,20,0,9
7,168,21,0,22
7,168,22,0,12
7,168,23,0,20
7,168,24,0,23
7,168,25,0,22
7,168,26,0,20
7,168,27,1,168
7,168,28,1,10
7,168,29,1,10
7,168,30,0,14
7,168,31,0,24
7,168,32,0,23
7,168,33,0,143
7,168,34,0,13
7,168,35,0,83
7,168,36,1,9
7,168,37,0,13
7,168,38,0,24
7,168,39,1,9
7,168,40,0,22
7,168,41,0,24
7,168,42,0,14
7,168,43,0,6
7,168,44,0,24
7,168,45,1,9
7,168,46,0,24
7,168,47,0,13
7,168,48,0,83
7,168,49,0,24
7,168,50,0,14
7,168,51,0,13
7,168,52,0,13
7,168,53,0,13
7,168,54,0,14
7,168,55,0,23
7,168,56,0,23
7,168,57,0,23
7,168,58,1,16
7,168,59,0,24
7,168,60,0,24
7,168,61,0,13
7,168,62,0,23
7,168,63,0,23
7,168,64,1,9
7,168,65,0,22
7,168,66,0,24
7,168,67,0,23
7,168,68,0,12
7,168,69,0,24
7,168,70,0,13
7,168,71,0,24
7,168,72,0,23
7,168,73,0,12
7,168,74,0,7
7,168,75,0,22
7,168,76,0,12
7,168,77,0,13
7,168,78,0,23
7,168,79,0,22
7,168,80,0,13
7,168,81,1,168
7,168,82,1,10
7,168,83,1,10
7,168,84,0,14
7,168,85,0,24
7,168,86,0,23
7,168,87,0,143
7,168,88,0,13
7,168,89,0,13
7,168,90,1,9
7,168,91,0,13
7,168,92,0,24
7,168,93,0,24
7,168,94,0,12
7,168,95,0,24
7,168,96,0,14
7,168,97,0,6
7,168,98,0,24
7,168,99,1,9
7,168,100,0,24
7,168,101,0,13
7,168,102,0,83
7,168,103,0,24
7,168,104,0,14
7,168,105,0,13
7,168,106,0,13
7,168,107,0,13
7,168,108,0,14
