x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.4327584871709519,0.4519462174074661,0.4027655731182273,0.4451001532265379,0.3890344631947869,0.3459041162954907,0.4206571146635819,0.4022633912147975,0.45567060360039785,0.4049450010010036,0.4466156029022756,0.43451621363829096,0.4820462854246401,0.41717473603215266,0.4605203657416917,0.43831769766525275,0.44136744606094763,0.4306302985023875,0.4501849805617022,0.47927423805921876,0.5270816291214155,0.4663538212172847,0.5008751459702963,0.4447091350836312
0.41266514193710346,0.4434633462015319,0.44445830356661137,0.44581789506212954,0.38111085133753125,0.4046225028552679,0.3969015540219204,0.41707820256857475,0.5198443809192442,0.3931667637359427,0.3980873487935689,0.4547989466358503,0.45427028395928604,0.38101708900662956,0.3817630559268123,0.4453737610132316,0.44417967392142077,0.3792670562039082,0.40196199623778806,0.45701798731485227,0.45976869443824664,0.487281794586395,0.5127551582112859,0.42315775588025967
0.4434744569684101,0.4510869852435346,0.4819769584729897,0.43988885943954315,0.4127608462140594,0.4204412739147939,0.42304681005303363,0.43949254987426467,0.4391218963119406,0.4312851912570454,0.4465465890761465,0.42628084087914525,0.5006308936895331,0.43667439854628287,0.44010114901708414,0.438350195670666,0.4110933560607607,0.4422449702554213,0.4339020952770767,0.421065789671684,0.49425617342617084,0.37321334029900716,0.41981410703988814,0.43015868142835145
0.390395957744947,0.3685226696818616,0.4381941634809766,0.4156896454652358,0.4024798709922123,0.4087620842526779,0.4346576848651604,0.399474848415826,0.4438976142364269,0.4327624127269503,0.49332694901868357,0.48056955525827255,0.4867552608134603,0.38424838351641133,0.5324641138388964,0.42522895985121323,0.4229507783904742,0.4529566967937449,0.4146839751482801,0.42398211060149504,0.5217674529924003,0.41614687240851506,0.5402548018772566,0.43243340344688597
0.4417802417355497,0.4485998728889076,0.410344262354484,0.40291536192311594,0.39261760957630787,0.35549123479147643,0.4517265642375337,0.3955996185365584,0.48224005762793776,0.4866478297030957,0.35019780180345306,0.4468485102176242,0.4546721189562562,0.5138026216296103,0.49176058185231786,0.44748700537859676,0.4027100484924323,0.39003215774136507,0.430301643637304,0.4357131529097237,0.46889702237811726,0.38946473239027624,0.36135833578467985,0.35679896476290995
0.4135737202302161,0.49510156365271296,0.4356428198238747,0.4318548003658597,0.45235102185043663,0.32111569228518166,0.3818148739751686,0.5129816866310557,0.44354679972184907,0.4796870800018746,0.459669384616554,0.3991984544524461,0.46303021490282353,0.467324550067892,0.466357328360703,0.5227558938020109,0.44347400474885945,0.37631512348267665,0.4282452343015222,0.44215901979716443,0.5052108668716282,0.3523101436794351,0.5181746391727334,0.4938219493341917
0.40734763789317835,0.4054284119542159,0.4629981600305498,0.3633476916602716,0.385505668883913,0.40579312611124835,0.3978429158301334,0.4220965898014593,0.4552214907334462,0.4513943157956547,0.45782310889434835,0.40994655492625454,0.4379530076741671,0.4822785039320032,0.3182860314048743,0.4256616973602257,0.42424098136130717,0.3587161496067487,0.4196569855279942,0.4115925238515284,0.4782247720328313,0.46057879282496694,0.44426524998708555,0.44501578513818624
0.4840543262765684,0.4479819771819826,0.42208336005864777,0.489684369601332,0.43540750407963,0.3349720102723411,0.416599127133343,0.36793393672460956,0.4404042073918965,0.45111485913282345,0.3935606449366763,0.42856627731447866,0.42411109259501945,0.442810036384411,0.47210647552739116,0.4631509530004202,0.45469364320545974,0.4425807276179108,0.3975880372095978,0.468817080238079,0.4871341564101921,0.4753182256244645,0.43630879824313146,0.4299257832500013
0.4539333563613206,0.4334811012083621,0.4199860947691065,0.4428437348627238,0.513029472086122,0.36416789938502403,0.42543196958946256,0.4316238138776962,0.44202684069158993,0.4392326313106106,0.4431956878392773,0.45274642145648797,0.4117457182367941,0.4223031040788533,0.4469461223743528,0.4567053183286288,0.4820225538417744,0.39806154216677275,0.46022127188599493,0.4008493607326127,0.47852609763713505,0.4366764147877048,0.43185930524673966,0.42100485784534697
0.4966083385048434,0.40092785695730976,0.4664970870123282,0.4313351738114561,0.41707330142079824,0.3699206439863343,0.4669554420825758,0.4466884493739871,0.4456437858090058,0.4544352295661976,0.45691991789738634,0.4227431707183676,0.44130695840208534,0.4648262026778531,0.35627483947353805,0.46834971990012,0.46842176285461085,0.4530680626646749,0.45010263035794,0.4386441814627651,0.4546878079583451,0.4225188132765337,0.47168828974055904,0.4226132125152131
0.42486438151656164,0.49907906304237504,0.4251190293956232,0.4834288085030838,0.4337297150854617,0.3640140393711703,0.39899205025489576,0.40776930724391924,0.4528736360283956,0.4617093264280679,0.43488559139994964,0.4157130349332521,0.44057727635014243,0.51433805796419,0.4555253370900653,0.45649845812558426,0.4497949262953089,0.46280802396253284,0.42515442963082994,0.4215712781453802,0.5054369531308056,0.40947498945598204,0.4815282879751059,0.4301185152696202
0.4035228196327382,0.384623295364514,0.41612216992031525,0.42355665898740275,0.40453257099806295,0.3545022089976332,0.4122056974373709,0.3526171535991143,0.4515748177747484,0.45141394478711405,0.45392267837266975,0.4301771507165793,0.43544397732405965,0.4623207656464907,0.5117104546566361,0.4728889304669969,0.42489482154473823,0.4864000168882644,0.48311806752823594,0.3887504801677142,0.506054011011645,0.40785916510439374,0.41924825721862136,0.511168792421431
